Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202011,November 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5649780,,3503799,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,610,,586,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,834,United Rep. of Tanzania,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,15,,120,,,0
HS,2020,202011,November 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1571,,2474,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6178376,,3734880,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,2196,,4930,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,90006,,44363,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,276,,2649,,,0
HS,2020,202012,December 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6088370,,3690517,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,800,Uganda,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,528,,643,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,834,United Rep. of Tanzania,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,17,,140,,,0
HS,2020,202012,December 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1375,,1498,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,171000,,444688,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,24000,,61899,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,702,Singapore,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,6600,,3020,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,262500,,830070,,,0
