Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201406,Exports,United Kingdom,Finland,"Milk and cream, concentrated or sweetened",0402,88
2014,201406,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,6948169
2014,201406,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,835724
2014,201406,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,5645093
2014,201406,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,1475770
2014,201406,Exports,United Kingdom,Gibraltar,"Milk and cream, concentrated or sweetened",0402,22474
2014,201406,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,252
2014,201406,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,1520903
2014,201406,Exports,United Kingdom,Guyana,"Milk and cream, concentrated or sweetened",0402,469786
2014,201406,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1124720
2014,201406,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,1065
2014,201406,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,406
2014,201406,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,8337597
2014,201406,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,9836329
2014,201406,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,82844
2014,201406,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,4838
2014,201406,Exports,United Kingdom,Côte d'Ivoire,"Milk and cream, concentrated or sweetened",0402,2499308
2014,201406,Exports,United Kingdom,Jamaica,"Milk and cream, concentrated or sweetened",0402,495759
2014,201406,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,713356
2014,201406,Exports,United Kingdom,Libya,"Milk and cream, concentrated or sweetened",0402,337414
2014,201406,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,17962
2014,201406,Exports,United Kingdom,Luxembourg,"Milk and cream, concentrated or sweetened",0402,24
2014,201406,Exports,United Kingdom,Malaysia,"Milk and cream, concentrated or sweetened",0402,96543
2014,201406,Exports,United Kingdom,Mali,"Milk and cream, concentrated or sweetened",0402,146219
2014,201406,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,4987
2014,201406,Exports,United Kingdom,Mauritania,"Milk and cream, concentrated or sweetened",0402,105512
2014,201406,Exports,United Kingdom,Namibia,"Milk and cream, concentrated or sweetened",0402,98083
2014,201406,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,4189674
2014,201406,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,7858429
2014,201406,Imports,United Kingdom,New Zealand,"Milk and cream, concentrated or sweetened",0402,19291
2014,201406,Exports,United Kingdom,Niger,"Milk and cream, concentrated or sweetened",0402,213074
2014,201406,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,677833
2014,201406,Exports,United Kingdom,Norway,"Milk and cream, concentrated or sweetened",0402,87141
2014,201406,Exports,United Kingdom,Philippines,"Milk and cream, concentrated or sweetened",0402,144701
2014,201406,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,120692
2014,201406,Exports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,74315
2014,201406,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,10783
2014,201406,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,4867
2014,201406,Exports,United Kingdom,Guinea-Bissau,"Milk and cream, concentrated or sweetened",0402,141448
2014,201406,Exports,United Kingdom,Saint Helena,"Milk and cream, concentrated or sweetened",0402,5296
2014,201406,Exports,United Kingdom,Saint Kitts and Nevis,"Milk and cream, concentrated or sweetened",0402,4141
2014,201406,Exports,United Kingdom,Saint Lucia,"Milk and cream, concentrated or sweetened",0402,12424
2014,201406,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,127109
2014,201406,Exports,United Kingdom,Senegal,"Milk and cream, concentrated or sweetened",0402,428948
2014,201406,Exports,United Kingdom,India,"Milk and cream, concentrated or sweetened",0402,3004
2014,201406,Exports,United Kingdom,Singapore,"Milk and cream, concentrated or sweetened",0402,206035
2014,201406,Imports,United Kingdom,Slovakia,"Milk and cream, concentrated or sweetened",0402,352
2014,201406,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,24690
2014,201406,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,997396
2014,201406,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,146555
2014,201406,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,542539
2014,201406,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,4077
2014,201406,Exports,United Kingdom,Syria,"Milk and cream, concentrated or sweetened",0402,310697
2014,201406,Exports,United Kingdom,Thailand,"Milk and cream, concentrated or sweetened",0402,841906
2014,201406,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,470900
2014,201406,Exports,United Kingdom,Burkina Faso,"Milk and cream, concentrated or sweetened",0402,302157
2014,201406,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,1489783
2014,201407,Exports,United Kingdom,Algeria,"Milk and cream, concentrated or sweetened",0402,3214364
2014,201407,Exports,United Kingdom,Angola,"Milk and cream, concentrated or sweetened",0402,1310196
2014,201407,Exports,United Kingdom,Antigua and Barbuda,"Milk and cream, concentrated or sweetened",0402,9219
2014,201407,Exports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,1635
2014,201407,Imports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,2839499
2014,201407,Exports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,28650
2014,201407,Exports,United Kingdom,Bulgaria,"Milk and cream, concentrated or sweetened",0402,7
2014,201407,Exports,United Kingdom,Myanmar,"Milk and cream, concentrated or sweetened",0402,5731
2014,201407,Exports,United Kingdom,Sri Lanka,"Milk and cream, concentrated or sweetened",0402,16061
2014,201407,Exports,United Kingdom,China,"Milk and cream, concentrated or sweetened",0402,1600283
2014,201407,Exports,United Kingdom,Congo,"Milk and cream, concentrated or sweetened",0402,137856
2014,201407,Exports,United Kingdom,Dem.Rep. of the Congo,"Milk and cream, concentrated or sweetened",0402,715931
2014,201407,Exports,United Kingdom,Cyprus,"Milk and cream, concentrated or sweetened",0402,9514
2014,201407,Imports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,4517
2014,201407,Imports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,74710
2014,201407,Exports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,15339
2014,201407,Exports,United Kingdom,Dominica,"Milk and cream, concentrated or sweetened",0402,222528
2014,201407,Exports,United Kingdom,Equatorial Guinea,"Milk and cream, concentrated or sweetened",0402,10388
2014,201407,Exports,United Kingdom,Estonia,"Milk and cream, concentrated or sweetened",0402,282
2014,201407,Exports,United Kingdom,Finland,"Milk and cream, concentrated or sweetened",0402,29
2014,201407,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,6630456
2014,201407,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,741461
2014,201407,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,3865048
2014,201407,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,493977
2014,201407,Exports,United Kingdom,Ghana,"Milk and cream, concentrated or sweetened",0402,571912
2014,201407,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,75
2014,201407,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,234390
2014,201407,Exports,United Kingdom,Guyana,"Milk and cream, concentrated or sweetened",0402,195312
2014,201407,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1383284
2014,201407,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,734
2014,201407,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,393
2014,201407,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,6239536
2014,201407,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,8430285
2014,201407,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,79725
2014,201407,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,16114
2014,201407,Exports,United Kingdom,Côte d'Ivoire,"Milk and cream, concentrated or sweetened",0402,707421
2014,201407,Exports,United Kingdom,Jamaica,"Milk and cream, concentrated or sweetened",0402,58405
2014,201407,Exports,United Kingdom,Jordan,"Milk and cream, concentrated or sweetened",0402,295948
2014,201407,Exports,United Kingdom,Kenya,"Milk and cream, concentrated or sweetened",0402,1844
2014,201407,Exports,United Kingdom,Kuwait,"Milk and cream, concentrated or sweetened",0402,1601
2014,201407,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,2359805
2014,201407,Exports,United Kingdom,Libya,"Milk and cream, concentrated or sweetened",0402,1862060
2014,201407,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,9444
2014,201407,Exports,United Kingdom,Madagascar,"Milk and cream, concentrated or sweetened",0402,115407
2014,201407,Exports,United Kingdom,Malaysia,"Milk and cream, concentrated or sweetened",0402,297563
2014,201407,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,15949
2014,201407,Exports,United Kingdom,Mauritius,"Milk and cream, concentrated or sweetened",0402,112342
2014,201407,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,4849238
2014,201407,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,2650128
2014,201407,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,1241083
2014,201407,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,154077
2014,201407,Exports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,114251
2014,201407,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,2883
2014,201407,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,6940
2014,201407,Exports,United Kingdom,Saint Vincent and the Grenadines,"Milk and cream, concentrated or sweetened",0402,70801
2014,201407,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,174988
2014,201407,Exports,United Kingdom,Senegal,"Milk and cream, concentrated or sweetened",0402,398052
2014,201407,Exports,United Kingdom,Singapore,"Milk and cream, concentrated or sweetened",0402,1445283
2014,201407,Imports,United Kingdom,Slovakia,"Milk and cream, concentrated or sweetened",0402,413
2014,201407,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,30730
2014,201407,Exports,United Kingdom,South Africa,"Milk and cream, concentrated or sweetened",0402,65551
2014,201407,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,659759
2014,201407,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,29077
2014,201407,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,258603
2014,201407,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,2738
2014,201407,Exports,United Kingdom,Syria,"Milk and cream, concentrated or sweetened",0402,93210
2014,201407,Exports,United Kingdom,Thailand,"Milk and cream, concentrated or sweetened",0402,101908
2014,201407,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,217045
2014,201407,Exports,United Kingdom,Egypt,"Milk and cream, concentrated or sweetened",0402,103581
2014,201407,Exports,United Kingdom,Burkina Faso,"Milk and cream, concentrated or sweetened",0402,581515
2014,201407,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,850148
2014,201408,Exports,United Kingdom,Algeria,"Milk and cream, concentrated or sweetened",0402,440766
2014,201408,Exports,United Kingdom,Angola,"Milk and cream, concentrated or sweetened",0402,1040928
2014,201408,Exports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,2656
2014,201408,Exports,United Kingdom,Bahrain,"Milk and cream, concentrated or sweetened",0402,10793
2014,201408,Imports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,2059585
2014,201408,Exports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,1317440
2014,201408,Exports,United Kingdom,Bulgaria,"Milk and cream, concentrated or sweetened",0402,23
2014,201408,Exports,United Kingdom,Cameroon,"Milk and cream, concentrated or sweetened",0402,137021
2014,201408,Exports,United Kingdom,Sri Lanka,"Milk and cream, concentrated or sweetened",0402,31588
2014,201408,Exports,United Kingdom,China,"Milk and cream, concentrated or sweetened",0402,1233887
2014,201408,Exports,United Kingdom,Congo,"Milk and cream, concentrated or sweetened",0402,278723
2014,201408,Exports,United Kingdom,Dem.Rep. of the Congo,"Milk and cream, concentrated or sweetened",0402,1242444
2014,201408,Exports,United Kingdom,Croatia,"Milk and cream, concentrated or sweetened",0402,299
2014,201408,Exports,United Kingdom,Cyprus,"Milk and cream, concentrated or sweetened",0402,5133
2014,201408,Exports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,33430
2014,201408,Exports,United Kingdom,Benin,"Milk and cream, concentrated or sweetened",0402,108531
2014,201408,Exports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,33
2014,201408,Exports,United Kingdom,Estonia,"Milk and cream, concentrated or sweetened",0402,170
2014,201408,Exports,United Kingdom,Falkland Isds (Malvinas),"Milk and cream, concentrated or sweetened",0402,7329
2014,201408,Exports,United Kingdom,Finland,"Milk and cream, concentrated or sweetened",0402,1298
2014,201408,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,7051096
2014,201408,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,1095033
2014,201408,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,3891589
2014,201408,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,2422706
2014,201408,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,282
2014,201408,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,227647
2014,201408,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1035685
2014,201408,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,292
2014,201408,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,767
2014,201408,Exports,United Kingdom,Iraq,"Milk and cream, concentrated or sweetened",0402,80513
2014,201408,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,5323205
2014,201408,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,7431534
2014,201408,Exports,United Kingdom,Israel,"Milk and cream, concentrated or sweetened",0402,2744
2014,201408,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,83728
2014,201408,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,20382
2014,201408,Exports,United Kingdom,Côte d'Ivoire,"Milk and cream, concentrated or sweetened",0402,2173727
2014,201408,Exports,United Kingdom,Kenya,"Milk and cream, concentrated or sweetened",0402,4136
2014,201408,Exports,United Kingdom,Kuwait,"Milk and cream, concentrated or sweetened",0402,132326
2014,201408,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,91839
2014,201408,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,24808
2014,201408,Exports,United Kingdom,Malaysia,"Milk and cream, concentrated or sweetened",0402,371776
2014,201408,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,26662
2014,201408,Exports,United Kingdom,Mauritius,"Milk and cream, concentrated or sweetened",0402,108366
2014,201408,Exports,United Kingdom,Morocco,"Milk and cream, concentrated or sweetened",0402,86541
2014,201408,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,3228538
2014,201408,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,3170958
2014,201408,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,4676807
2014,201408,Exports,United Kingdom,Norway,"Milk and cream, concentrated or sweetened",0402,6435
2014,201408,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,147879
2014,201408,Exports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,427360
2014,201408,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,957
2014,201408,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,5233
2014,201408,Exports,United Kingdom,Qatar,"Milk and cream, concentrated or sweetened",0402,49825
2014,201408,Exports,United Kingdom,Romania,"Milk and cream, concentrated or sweetened",0402,9986
2014,201408,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,520183
2014,201408,Exports,United Kingdom,India,"Milk and cream, concentrated or sweetened",0402,32770
2014,201408,Exports,United Kingdom,Singapore,"Milk and cream, concentrated or sweetened",0402,439476
2014,201408,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,36348
2014,201408,Exports,United Kingdom,Zimbabwe,"Milk and cream, concentrated or sweetened",0402,195526
2014,201408,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,1199027
2014,201408,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,13703
2014,201408,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,350086
2014,201408,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,2021
2014,201408,Exports,United Kingdom,Switzerland,"Milk and cream, concentrated or sweetened",0402,2681
2014,201408,Exports,United Kingdom,Syria,"Milk and cream, concentrated or sweetened",0402,188705
2014,201408,Exports,United Kingdom,Thailand,"Milk and cream, concentrated or sweetened",0402,1492
2014,201408,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,214782
2014,201408,Exports,United Kingdom,Egypt,"Milk and cream, concentrated or sweetened",0402,564526
2014,201408,Exports,United Kingdom,United States of America,"Milk and cream, concentrated or sweetened",0402,4515
2014,201408,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,3311725
2014,201409,Exports,United Kingdom,Algeria,"Milk and cream, concentrated or sweetened",0402,1659167
2014,201409,Exports,United Kingdom,Angola,"Milk and cream, concentrated or sweetened",0402,923506
2014,201409,Imports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,230809
2014,201409,Exports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,443
2014,201409,Exports,United Kingdom,Bangladesh,"Milk and cream, concentrated or sweetened",0402,895167
2014,201409,Exports,United Kingdom,Barbados,"Milk and cream, concentrated or sweetened",0402,2027
2014,201409,Imports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,3836007
2014,201409,Exports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,83721
2014,201409,Exports,United Kingdom,Cameroon,"Milk and cream, concentrated or sweetened",0402,83356
2014,201409,Exports,United Kingdom,Sri Lanka,"Milk and cream, concentrated or sweetened",0402,15332
2014,201409,Exports,United Kingdom,China,"Milk and cream, concentrated or sweetened",0402,1460603
2014,201409,Exports,United Kingdom,Congo,"Milk and cream, concentrated or sweetened",0402,673852
2014,201409,Exports,United Kingdom,Cuba,"Milk and cream, concentrated or sweetened",0402,849676
2014,201409,Exports,United Kingdom,Cyprus,"Milk and cream, concentrated or sweetened",0402,13521
2014,201409,Imports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,205887
2014,201409,Exports,United Kingdom,Benin,"Milk and cream, concentrated or sweetened",0402,112444
2014,201409,Imports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,94714
2014,201409,Exports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,63293
2014,201409,Exports,United Kingdom,Dominican Rep.,"Milk and cream, concentrated or sweetened",0402,535019
2014,201409,Exports,United Kingdom,Finland,"Milk and cream, concentrated or sweetened",0402,209
2014,201409,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,8514848
2014,201409,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,262833
2014,201409,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,7550138
2014,201409,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,2921594
2014,201409,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,52
2014,201409,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,441798
2014,201409,Exports,United Kingdom,Guyana,"Milk and cream, concentrated or sweetened",0402,65483
2014,201409,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1210921
2014,201409,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,284
2014,201409,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,28794
2014,201409,Exports,United Kingdom,Iraq,"Milk and cream, concentrated or sweetened",0402,111141
2014,201409,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,5483656
2014,201409,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,5498955
2014,201409,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,315650
2014,201409,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,4204
2014,201409,Exports,United Kingdom,Côte d'Ivoire,"Milk and cream, concentrated or sweetened",0402,2322223
2014,201409,Exports,United Kingdom,Jamaica,"Milk and cream, concentrated or sweetened",0402,131078
2014,201409,Exports,United Kingdom,Kuwait,"Milk and cream, concentrated or sweetened",0402,623076
2014,201409,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,388137
2014,201409,Exports,United Kingdom,Latvia,"Milk and cream, concentrated or sweetened",0402,37
2014,201409,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,87643
2014,201409,Exports,United Kingdom,Malaysia,"Milk and cream, concentrated or sweetened",0402,284043
2014,201409,Exports,United Kingdom,Mali,"Milk and cream, concentrated or sweetened",0402,220000
2014,201409,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,12190
2014,201409,Exports,United Kingdom,Mauritania,"Milk and cream, concentrated or sweetened",0402,73724
2014,201409,Exports,United Kingdom,Mauritius,"Milk and cream, concentrated or sweetened",0402,108406
2014,201409,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,6187630
2014,201409,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,979298
2014,201409,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,308385
2014,201409,Exports,United Kingdom,Norway,"Milk and cream, concentrated or sweetened",0402,5736
2014,201409,Exports,United Kingdom,Pakistan,"Milk and cream, concentrated or sweetened",0402,8151
2014,201409,Exports,United Kingdom,Panama,"Milk and cream, concentrated or sweetened",0402,142387
2014,201409,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,1559654
2014,201409,Exports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,528311
2014,201409,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,3608
2014,201409,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,4418
2014,201409,Exports,United Kingdom,Saint Lucia,"Milk and cream, concentrated or sweetened",0402,11489
2014,201409,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,715791
2014,201409,Exports,United Kingdom,Senegal,"Milk and cream, concentrated or sweetened",0402,323245
2014,201409,Exports,United Kingdom,Sierra Leone,"Milk and cream, concentrated or sweetened",0402,2876
2014,201409,Imports,United Kingdom,Slovakia,"Milk and cream, concentrated or sweetened",0402,71063
2014,201409,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,28981
2014,201409,Exports,United Kingdom,South Africa,"Milk and cream, concentrated or sweetened",0402,140486
2014,201409,Exports,United Kingdom,Zimbabwe,"Milk and cream, concentrated or sweetened",0402,600121
2014,201409,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,2847290
2014,201409,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,127691
2014,201409,Exports,United Kingdom,Suriname,"Milk and cream, concentrated or sweetened",0402,122553
2014,201409,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,429279
2014,201409,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,6831
2014,201409,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,102362
2014,201409,Exports,United Kingdom,Egypt,"Milk and cream, concentrated or sweetened",0402,479755
2014,201409,Exports,United Kingdom,Burkina Faso,"Milk and cream, concentrated or sweetened",0402,415556
2014,201409,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,186467
2014,201410,Exports,United Kingdom,Algeria,"Milk and cream, concentrated or sweetened",0402,4074424
2014,201410,Exports,United Kingdom,Angola,"Milk and cream, concentrated or sweetened",0402,995800
2014,201410,Exports,United Kingdom,Antigua and Barbuda,"Milk and cream, concentrated or sweetened",0402,6346
2014,201410,Imports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,423018
2014,201410,Exports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,59549
2014,201410,Imports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,3302017
2014,201410,Exports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,116425
2014,201410,Exports,United Kingdom,Bulgaria,"Milk and cream, concentrated or sweetened",0402,59
2014,201410,Exports,United Kingdom,Myanmar,"Milk and cream, concentrated or sweetened",0402,9776
2014,201410,Exports,United Kingdom,Cayman Isds,"Milk and cream, concentrated or sweetened",0402,4023
2014,201410,Exports,United Kingdom,Sri Lanka,"Milk and cream, concentrated or sweetened",0402,15269
2014,201410,Exports,United Kingdom,China,"Milk and cream, concentrated or sweetened",0402,3284240
2014,201410,Exports,United Kingdom,Congo,"Milk and cream, concentrated or sweetened",0402,399152
2014,201410,Exports,United Kingdom,Cuba,"Milk and cream, concentrated or sweetened",0402,1362251
2014,201410,Exports,United Kingdom,Cyprus,"Milk and cream, concentrated or sweetened",0402,18559
2014,201410,Imports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,189860
2014,201410,Exports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,726
2014,201410,Exports,United Kingdom,Benin,"Milk and cream, concentrated or sweetened",0402,351885
2014,201410,Imports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,407095
2014,201410,Exports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,382
2014,201410,Exports,United Kingdom,Dominican Rep.,"Milk and cream, concentrated or sweetened",0402,529591
2014,201410,Exports,United Kingdom,Eritrea,"Milk and cream, concentrated or sweetened",0402,76915
2014,201410,Exports,United Kingdom,Finland,"Milk and cream, concentrated or sweetened",0402,48
2014,201410,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,8638220
2014,201410,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,340620
2014,201410,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,7113185
2014,201410,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,3765190
2014,201410,Exports,United Kingdom,Ghana,"Milk and cream, concentrated or sweetened",0402,549211
